6	1	1.1237	6.0000	10	1	1
5	1	1.1241	5.0000	10	1	1
5	1	1.1484	5.0000	10	1	1
4	1	1.1503	4.0000	8	1	1
3	1	1.0670	3.0000	8	1	1
3	1	0.9494	3.0000	10	1	1
9	1	0.7988	9.0000	10	1	1
7	1	0.9215	7.0000	10	1	1
9	1	0.8721	9.0000	10	1	1
5	1	0.9224	5.0000	10	1	1
5	1	1.0043	5.0000	10	1	1
4	1	1.0006	4.0000	8	1	1
5	1	1.0548	5.0000	8	1	1
2	1	0.8495	2.0000	8	1	1
11	1	0.8057	11.0000	11	1	1
10	1	0.7787	10.0000	11	1	1
3	1	1.0871	3.0000	11	1	1
8	1	0.8850	8.0000	14	1	1
10	1	1.0380	10.0000	14	1	1
9	1	1.0637	9.0000	14	1	1
5	1	0.7281	5.0000	10	1	1
10	1	0.7059	10.0000	10	1	1
7	1	0.8073	7.0000	10	1	1
7	1	1.0456	7.0000	12	1	1
7	1	0.6553	7.0000	14	1	1
9	1	0.8760	9.0000	14	1	1
8	1	0.9540	8.0000	12	1	1
8	1	1.2201	8.0000	7	1	1
10	1	0.9194	10.0000	12	1	1
4	1	1.0481	4.0000	12	1	1
8	1	1.1031	8.0000	15	1	1
10	1	1.0505	10.0000	15	1	1
2	1	1.0203	2.0000	9	1	1
8	1	1.0230	8.0000	9	1	1
9	1	0.9937	9.0000	9	1	1
5	1	1.0964	5.0000	8	1	1
8	1	1.2022	8.0000	8	1	1
4	1	0.7515	4.0000	12	1	1
6	1	0.7560	6.0000	12	1	1
5	1	0.7306	5.0000	8	1	1
9	1	0.8934	9.0000	9	1	1
9	1	0.9993	9.0000	11	1	1
2	1	1.1592	2.0000	11	1	1
2	1	0.9225	2.0000	11	1	1
5	1	0.5750	5.0000	14	1	1
6	1	0.6575	6.0000	14	1	1
5	1	0.7389	5.0000	14	1	1
6	1	0.8768	6.0000	14	1	1
7	1	0.8232	7.0000	14	1	1
6	1	0.8763	6.0000	13	1	1
9	1	0.8542	9.0000	10	1	1
7	1	0.9098	7.0000	10	1	1
7	1	1.0716	7.0000	10	1	1
7	1	1.1266	7.0000	9	1	1
4	1	1.1805	4.0000	9	1	1
6	1	0.8835	6.0000	15	1	1
8	1	0.9897	8.0000	15	1	1
6	1	1.0969	6.0000	10	1	1
5	1	1.0145	5.0000	10	1	1
8	1	1.0401	8.0000	11	1	1
7	1	0.9588	7.0000	11	1	1
7	1	0.9320	7.0000	11	1	1
10	1	1.0397	10.0000	11	1	1
8	1	1.1453	8.0000	11	1	1
4	1	1.1988	4.0000	14	1	1
4	1	0.7679	4.0000	14	1	1
5	1	0.8257	5.0000	15	1	1
10	1	0.7151	10.0000	15	1	1
12	1	0.7421	12.0000	15	1	1
7	1	1.1476	7.0000	15	1	1
3	1	0.9585	3.0000	6	1	1
8	1	0.7956	8.0000	7	1	1
6	1	0.9051	6.0000	17	1	1
6	1	0.9595	6.0000	17	1	1
6	1	1.0397	6.0000	17	1	1
2	1	1.0672	2.0000	10	1	1
4	1	0.8757	4.0000	10	1	1
7	1	0.9053	7.0000	9	1	1
9	1	1.0131	9.0000	9	1	1
6	1	1.0400	6.0000	9	1	1
7	1	1.0938	7.0000	8	1	1
8	1	1.0946	8.0000	9	1	1
6	1	1.1223	6.0000	9	1	1
5	1	1.0942	5.0000	9	1	1
4	1	0.9575	4.0000	9	1	1
7	1	0.8775	7.0000	9	1	1
9	1	0.9856	9.0000	10	1	1
2	1	1.2284	2.0000	10	1	1
8	1	1.0666	8.0000	11	1	1
5	1	1.0925	5.0000	11	1	1
8	1	1.0378	8.0000	11	1	1
7	1	0.9296	7.0000	11	1	1
7	1	1.1993	7.0000	10	1	1
7	1	1.3585	7.0000	10	1	1
6	1	1.3586	6.0000	10	1	1
4	1	1.4640	4.0000	12	1	1
6	1	1.1104	6.0000	12	1	1
6	1	1.1099	6.0000	12	1	1
6	1	1.0561	6.0000	12	1	1
7	1	1.1102	7.0000	12	1	1
9	1	1.1109	9.0000	12	1	1
9	1	1.1353	9.0000	12	1	1
10	1	1.1594	10.0000	12	1	1
9	1	1.2363	9.0000	15	1	1
4	1	1.2885	4.0000	15	1	1
11	1	1.2058	11.0000	15	1	1
4	2	1.1492	2.0000	17	1	1
6	1	1.2284	6.0000	16	1	1
3	1	1.2537	3.0000	17	1	1
10	1	1.2516	10.0000	14	1	1
5	1	1.2773	5.0000	14	1	1
9	1	1.3561	9.0000	14	1	1
3	1	1.3555	3.0000	17	1	1
4	1	1.3546	4.0000	19	1	1
4	1	1.3548	4.0000	20	1	1
7	1	1.1651	7.0000	16	1	1
7	1	1.1139	7.0000	19	1	1
6	1	1.0058	6.0000	14	1	1
8	1	1.0058	8.0000	16	1	1
5	1	1.1353	5.0000	18	1	1
14	1	1.0025	14.0000	16	1	1
5	1	1.1060	5.0000	26	1	1
6	1	1.0532	6.0000	17	1	1
7	1	0.8956	7.0000	16	1	1
9	2	1.0533	4.5000	18	1	1
10	1	1.0789	10.0000	16	1	1
8	1	1.1033	8.0000	14	1	1
15	1	1.0782	15.0000	26	1	1
8	1	0.8158	8.0000	18	1	1
6	1	1.0767	6.0000	15	1	1
10	1	1.1544	10.0000	14	1	1
7	1	1.1535	7.0000	16	1	1
7	1	0.9703	7.0000	20	1	1
6	1	0.8946	6.0000	16	1	1
7	1	0.9211	7.0000	16	1	1
2	1	0.9212	2.0000	14	1	1
4	1	0.7389	4.0000	19	1	1
5	1	0.8192	5.0000	21	1	1
10	1	0.7416	10.0000	14	1	1
3	1	0.9262	3.0000	16	1	1
4	1	1.0056	4.0000	14	1	1
7	1	1.0847	7.0000	21	1	1
7	1	0.9265	7.0000	14	1	1
6	1	1.0579	6.0000	14	1	1
5	1	0.9249	5.0000	17	1	1
7	1	0.8741	7.0000	14	1	1
8	1	1.0838	8.0000	14	1	1
6	2	1.0575	3.0000	15	1	1
8	1	1.1887	8.0000	15	1	1
10	1	1.2942	10.0000	26	1	1
6	1	1.0297	6.0000	17	1	1
8	1	1.0015	8.0000	19	1	1
7	1	0.9753	7.0000	20	1	1
6	1	1.0013	6.0000	15	1	1
5	1	0.8700	5.0000	15	1	1
6	1	0.8438	6.0000	17	1	1
4	1	0.8969	4.0000	17	1	1
10	1	0.8972	10.0000	23	1	1
4	1	0.9502	4.0000	15	1	1
2	1	1.0568	2.0000	24	1	1
3	1	1.0307	3.0000	14	1	1
2	1	0.8198	2.0000	18	1	1
7	1	0.7943	7.0000	16	1	1
8	1	0.8736	8.0000	18	1	1
5	1	0.8476	5.0000	11	1	1
6	1	0.7681	6.0000	22	1	1
4	1	0.9004	4.0000	15	1	1
8	1	0.9012	8.0000	23	1	1
6	1	0.9270	6.0000	14	1	1
6	1	0.9267	6.0000	10	1	1
12	1	1.1370	12.0000	16	1	1
10	1	1.2940	10.0000	12	1	1
8	1	1.2941	8.0000	13	1	1
2	1	1.3986	2.0000	15	1	1
5	1	0.9771	5.0000	19	1	1
12	1	0.9774	12.0000	16	1	1
9	1	1.0301	9.0000	15	1	1
14	1	1.2121	14.0000	15	1	1
9	1	1.3937	9.0000	17	1	1
8	1	1.2355	8.0000	14	1	1
7	1	1.1032	7.0000	15	1	1
7	1	1.1019	7.0000	17	1	1
8	1	1.1546	8.0000	16	1	1
14	1	1.1805	14.0000	14	1	1
9	1	1.4131	9.0000	16	1	1
11	1	1.2555	11.0000	15	1	1
13	1	1.3847	13.0000	16	1	1
2	1	0.8621	2.0000	15	1	1
5	1	0.7844	5.0000	24	1	1
5	1	0.8108	5.0000	16	1	1
4	1	0.8368	4.0000	16	1	1
10	1	1.0972	10.0000	16	1	1
7	1	0.5761	7.0000	16	1	1
6	1	0.7851	6.0000	14	1	1
5	1	0.9948	5.0000	17	1	1
9	1	0.6826	9.0000	20	1	1
9	1	0.9966	9.0000	20	1	1
10	1	1.1266	10.0000	20	1	1
10	1	1.1267	10.0000	20	1	1
13	1	1.3345	13.0000	20	1	1
12	1	1.3606	12.0000	20	1	1
11	5	1.3330	2.2000	16	1	1
7	1	1.5139	7.0000	14	1	1
6	1	0.8617	6.0000	16	1	1
6	1	0.8878	6.0000	16	1	1
9	1	0.8627	9.0000	15	1	1
10	1	1.0000	10.0000	0	1	1
7	1	1.0000	7.0000	99	1	1
6	1	1.0000	6.0000	99	1	1
8	1	1.3861	8.0000	8	1	1
4	1	1.2033	4.0000	9	1	1
7	1	1.2297	7.0000	10	1	1
9	1	1.0198	9.0000	10	1	1
6	1	1.1200	6.0000	7	1	1
6	1	1.1698	6.0000	7	1	1
8	1	1.1356	8.0000	8	1	1
3	1	1.1180	3.0000	19	1	1
11	1	0.9688	11.0000	19	1	1
6	1	0.9041	6.0000	19	1	1
8	1	1.1250	8.0000	19	1	1
7	1	1.2094	7.0000	19	1	1
5	1	0.9369	5.0000	10	1	1
5	1	1.1184	5.0000	9	1	1
9	1	1.2837	9.0000	9	1	1
4	1	1.3065	4.0000	9	1	1
13	1	0.9228	13.0000	9	1	1
8	1	1.0529	8.0000	9	1	1
6	1	0.9992	6.0000	9	1	1
6	1	0.9971	6.0000	9	1	1
7	1	0.9693	7.0000	9	1	1
4	1	1.0269	4.0000	11	1	1
6	1	0.9456	6.0000	11	1	1
13	1	0.9431	13.0000	11	1	1
6	1	0.9974	6.0000	11	1	1
5	1	0.7731	5.0000	12	1	1
6	1	0.8895	6.0000	12	1	1
4	1	1.0246	4.0000	14	1	1
3	1	0.9124	3.0000	14	1	1
2	1	1.0292	2.0000	10	1	1
7	1	0.8604	7.0000	11	1	1
6	1	0.8631	6.0000	11	1	1
5	1	1.0053	5.0000	12	1	1
5	1	0.9743	5.0000	12	1	1
5	1	0.9477	5.0000	12	1	1
9	1	1.2316	9.0000	15	1	1
10	1	1.2468	10.0000	15	1	1
11	1	1.2721	11.0000	15	1	1
9	1	1.2989	9.0000	15	1	1
8	1	1.3244	8.0000	14	1	1
7	1	1.2673	7.0000	16	1	1
6	1	1.2574	6.0000	14	1	1
6	1	0.8710	6.0000	14	1	1
9	1	0.8146	9.0000	16	1	1
11	1	0.8137	11.0000	14	1	1
8	1	1.0595	8.0000	17	1	1
6	1	0.9492	6.0000	18	1	1
4	1	0.9744	4.0000	9	1	1
3	1	0.8665	3.0000	14	1	1
3	1	0.6490	3.0000	14	1	1
3	1	0.6508	3.0000	14	1	1
11	2	0.8547	5.5000	18	1	1
11	1	0.7687	11.0000	15	1	1
4	1	1.1848	4.0000	15	1	1
3	1	1.2425	3.0000	14	1	1
4	1	1.1605	4.0000	21	1	1
5	1	0.9071	5.0000	14	1	1
5	1	0.8801	5.0000	14	1	1
6	1	0.9080	6.0000	14	1	1
6	1	1.0422	6.0000	19	1	1
2	1	1.2343	2.0000	15	1	1
9	1	1.0000	9.0000	0	1	1
2	1	1.0000	2.0000	0	1	1
2	1	1.0000	2.0000	99	1	1
6	1	1.8703	6.0000	26	1	1
9	2	1.8042	4.5000	20	1	1
8	1	1.8480	8.0000	12	1	1
7	1	1.8706	7.0000	12	1	1
3	1	1.5434	3.0000	8	1	1
9	1	1.0889	9.0000	11	1	1
8	1	1.1838	8.0000	11	1	1
9	1	1.4147	9.0000	11	1	1
8	1	1.2689	8.0000	13	1	1
9	1	1.1891	9.0000	13	1	1
5	1	1.2437	5.0000	13	1	1
7	1	1.2782	7.0000	13	1	1
5	1	1.3944	5.0000	13	1	1
4	1	1.3588	4.0000	13	1	1
4	1	1.2612	4.0000	13	1	1
10	1	1.0649	10.0000	13	1	1
7	1	1.0613	7.0000	13	1	1
9	1	1.2217	9.0000	13	1	1
8	1	1.2232	8.0000	13	1	1
6	1	1.2794	6.0000	10	1	1
3	1	0.9020	3.0000	8	1	1
6	1	0.9071	6.0000	11	1	1
10	1	0.9956	10.0000	11	1	1
5	1	1.1304	5.0000	10	1	1
3	1	0.9499	3.0000	19	1	1
3	1	0.8031	3.0000	19	1	1
5	1	1.0384	5.0000	19	1	1
4	1	1.1311	4.0000	12	1	1
7	1	1.0640	7.0000	11	1	1
4	1	1.3448	4.0000	10	1	1
5	1	1.1942	5.0000	10	1	1
11	1	1.0467	11.0000	13	1	1
9	1	0.9874	9.0000	13	1	1
7	1	1.1016	7.0000	13	1	1
8	1	0.8938	8.0000	13	1	1
3	1	1.0964	3.0000	11	1	1
6	1	0.9238	6.0000	11	1	1
5	1	0.8362	5.0000	11	1	1
4	1	0.8635	4.0000	11	1	1
3	1	0.8965	3.0000	11	1	1
6	1	0.9276	6.0000	15	1	1
2	1	1.0138	2.0000	10	1	1
2	1	0.9281	2.0000	10	1	1
8	1	0.8417	8.0000	10	1	1
7	1	0.7494	7.0000	10	1	1
13	1	0.9877	13.0000	10	1	1
8	1	1.0746	8.0000	10	1	1
9	1	1.5028	9.0000	9	1	1
8	1	1.3861	8.0000	9	1	1
3	1	1.2105	3.0000	8	1	1
9	1	1.3370	9.0000	10	1	1
10	1	1.3490	10.0000	7	1	1
4	1	1.2242	4.0000	7	1	1
8	1	1.2701	8.0000	9	1	1
3	1	1.3228	3.0000	9	1	1
5	1	0.9053	5.0000	13	1	1
10	1	0.9592	10.0000	13	1	1
4	1	1.2540	4.0000	6	1	1
2	1	1.1164	2.0000	7	1	1
6	1	1.0615	6.0000	7	1	1
3	1	0.9789	3.0000	10	1	1
5	1	0.7262	5.0000	14	1	1
12	1	0.7847	12.0000	17	1	1
8	1	0.7845	8.0000	14	1	1
10	1	1.0592	10.0000	15	1	1
6	1	1.3583	6.0000	12	1	1
6	1	0.9985	6.0000	21	1	1
2	1	0.8620	2.0000	15	1	1
4	1	0.8897	4.0000	13	1	1
5	1	0.9713	5.0000	14	1	1
7	1	0.7819	7.0000	19	1	1
3	1	0.8098	3.0000	15	1	1
6	1	1.0047	6.0000	14	1	1
6	1	1.0607	6.0000	17	1	1
3	1	1.0043	3.0000	14	1	1
3	1	0.9777	3.0000	17	1	1
3	1	0.9775	3.0000	15	1	1
4	1	0.8682	4.0000	22	1	1
6	1	0.9239	6.0000	14	1	1
10	1	1.0076	10.0000	14	1	1
4	1	1.0627	4.0000	17	1	1
7	1	1.1453	7.0000	15	1	1
7	1	1.1422	7.0000	15	1	1
5	1	1.0869	5.0000	15	1	1
3	1	1.1418	3.0000	12	1	1
8	1	1.0870	8.0000	19	1	1
8	1	1.1129	8.0000	14	1	1
9	1	1.0295	9.0000	15	1	1
16	1	1.0839	16.0000	14	1	1
17	1	1.1935	17.0000	17	1	1
8	1	1.5146	8.0000	14	1	1
7	1	1.4880	7.0000	14	1	1
10	1	1.4197	10.0000	14	1	1
9	1	1.0383	9.0000	18	1	1
8	1	1.1443	8.0000	13	1	1
6	1	1.0293	6.0000	14	1	1
13	1	0.9216	13.0000	15	1	1
6	1	1.0561	6.0000	21	1	1
5	1	1.0021	5.0000	21	1	1
4	1	1.1076	4.0000	21	1	1
7	1	1.0006	7.0000	18	1	1
7	1	1.0006	7.0000	15	1	1
7	1	1.0009	7.0000	17	1	1
7	1	1.1338	7.0000	15	1	1
6	1	0.9999	6.0000	15	1	1
8	1	1.0515	8.0000	15	1	1
2	1	1.0220	2.0000	14	1	1
5	1	0.9434	5.0000	27	1	1
5	1	1.0236	5.0000	15	1	1
6	1	0.7844	6.0000	14	1	1
2	1	0.8116	2.0000	18	1	1
5	1	0.8406	5.0000	14	1	1
4	1	0.6815	4.0000	16	1	1
7	1	0.6817	7.0000	14	1	1
5	1	0.7363	5.0000	14	1	1
3	1	0.9008	3.0000	19	1	1
11	1	0.9862	11.0000	14	1	1
3	1	1.2019	3.0000	14	1	1
5	1	1.1758	5.0000	14	1	1
5	1	1.0124	5.0000	14	1	1
2	1	0.9037	2.0000	16	1	1
3	1	0.7688	3.0000	22	1	1
5	1	0.7416	5.0000	17	1	1
7	1	0.7418	7.0000	16	1	1
7	1	0.8782	7.0000	16	1	1
5	1	0.7966	5.0000	14	1	1
10	1	1.0972	10.0000	14	1	1
7	1	1.2847	7.0000	18	1	1
7	1	1.0112	7.0000	16	1	1
6	1	0.9839	6.0000	14	1	1
6	1	1.0368	6.0000	19	1	1
12	1	1.1725	12.0000	14	1	1
12	1	1.1157	12.0000	22	1	1
7	1	1.3289	7.0000	14	1	1
8	1	1.0301	8.0000	18	1	1
6	1	0.9757	6.0000	23	1	1
7	1	0.9482	7.0000	15	1	1
7	1	1.0560	7.0000	16	1	1
10	1	1.0557	10.0000	15	1	1
9	1	1.0018	9.0000	17	1	1
8	1	1.0021	8.0000	19	1	1
8	1	0.8393	8.0000	17	1	1
5	1	0.8662	5.0000	17	1	1
4	1	1.1619	4.0000	11	1	1
3	1	0.9993	3.0000	15	1	1
3	1	0.9995	3.0000	16	1	1
5	1	0.9737	5.0000	14	1	1
5	1	1.0280	5.0000	14	1	1
6	2	0.8654	3.0000	14	1	1
5	1	0.9194	5.0000	17	1	1
5	1	0.8656	5.0000	17	1	1
8	1	1.0274	8.0000	17	1	1
6	1	0.9191	6.0000	20	1	1
4	1	0.9193	4.0000	16	1	1
6	1	1.0002	6.0000	14	1	1
4	1	1.1349	4.0000	15	1	1
4	1	0.8669	4.0000	16	1	1
2	1	0.6512	2.0000	25	1	1
6	1	0.7339	6.0000	15	1	1
4	1	1.0045	4.0000	15	1	1
7	1	0.8431	7.0000	14	1	1
7	1	0.7093	7.0000	19	1	1
5	1	0.6824	5.0000	14	1	1
6	1	0.8736	6.0000	15	1	1
5	1	0.9277	5.0000	14	1	1
4	1	0.9017	4.0000	17	1	1
3	1	0.8743	3.0000	15	1	1
7	1	0.9025	7.0000	14	1	1
4	1	0.9314	4.0000	14	1	1
5	1	1.0408	5.0000	15	1	1
6	1	0.8774	6.0000	14	1	1
4	1	0.8236	4.0000	15	1	1
7	1	0.8242	7.0000	14	1	1
3	1	0.7422	3.0000	16	1	1
5	1	0.5246	5.0000	15	1	1
7	1	0.9123	7.0000	18	1	1
11	1	0.9128	11.0000	14	1	1
7	1	0.9679	7.0000	13	1	1
9	1	1.0769	9.0000	16	1	1
4	1	1.2411	4.0000	21	1	1
6	1	1.2960	6.0000	17	1	1
2	1	1.0483	2.0000	20	1	1
4	1	0.8011	4.0000	16	1	1
5	1	0.7740	5.0000	14	1	1
8	1	0.8566	8.0000	15	1	1
9	1	1.1589	9.0000	21	1	1
7	1	1.2132	7.0000	14	1	1
6	1	0.6366	6.0000	17	1	1
8	1	1.0507	8.0000	17	1	1
8	1	1.2700	8.0000	14	1	1
7	1	1.2684	7.0000	17	1	1
5	1	1.2407	5.0000	14	1	1
3	1	1.2132	3.0000	15	1	1
7	1	0.7738	7.0000	20	1	1
5	1	0.7189	5.0000	15	1	1
4	1	0.7468	4.0000	14	1	1
8	1	1.2414	8.0000	14	1	1
4	1	1.2683	4.0000	9	1	1
2	1	1.2686	2.0000	11	1	1
4	1	0.8844	4.0000	15	1	1
7	1	0.8015	7.0000	15	1	1
4	1	0.8836	4.0000	17	1	1
5	1	0.9946	5.0000	15	1	1
6	1	1.0497	6.0000	11	1	1
9	1	1.0497	9.0000	14	1	1
6	1	1.0771	6.0000	14	1	1
6	1	1.0226	6.0000	16	1	1
5	1	0.9674	5.0000	16	1	1
5	1	1.0216	5.0000	14	1	1
4	1	1.2416	4.0000	15	1	1
5	1	1.2692	5.0000	16	1	1
7	1	1.1317	7.0000	20	1	1
6	1	1.1595	6.0000	15	1	1
7	1	1.1871	7.0000	16	1	1
6	1	1.2674	6.0000	8	1	1
7	1	1.1023	7.0000	14	1	1
9	1	1.1848	9.0000	14	1	1
10	1	1.1300	10.0000	17	1	1
5	1	1.2116	5.0000	15	1	1
3	1	1.0741	3.0000	24	1	1
3	1	1.0742	3.0000	25	1	1
3	1	0.8824	3.0000	22	1	1
5	1	1.1299	5.0000	14	1	1
4	1	1.1839	4.0000	14	1	1
4	1	1.2108	4.0000	15	1	1
4	1	1.2364	4.0000	16	1	1
3	1	1.2092	3.0000	14	1	1
6	1	1.1279	6.0000	21	1	1
2	1	0.7987	2.0000	21	1	1
5	1	0.9084	5.0000	16	1	1
9	1	0.8817	9.0000	17	1	1
7	1	0.9914	7.0000	16	1	1
4	1	0.9652	4.0000	14	1	1
9	1	0.9923	9.0000	16	1	1
9	1	0.9924	9.0000	17	1	1
6	1	1.1294	6.0000	17	1	1
