24	1	0.9171	24.0000	5	1	1
21	1	0.9392	21.0000	5	1	1
25	1	0.9509	25.0000	5	1	1
26	1	0.9740	26.0000	5	1	1
27	1	0.9734	27.0000	5	1	1
24	1	1.0056	24.0000	5	1	1
18	1	1.0718	18.0000	3	1	1
16	1	1.0392	16.0000	3	1	1
15	1	1.0069	15.0000	4	1	1
17	1	1.1060	17.0000	4	1	1
16	1	1.0840	16.0000	4	1	1
22	1	0.8747	22.0000	4	1	1
23	1	0.8529	23.0000	4	1	1
25	1	0.8874	25.0000	4	1	1
24	1	0.8655	24.0000	4	1	1
27	1	0.8552	27.0000	5	1	1
21	1	0.9224	21.0000	5	1	1
18	1	0.8885	18.0000	5	1	1
18	1	0.8113	18.0000	5	1	1
25	1	0.8575	25.0000	5	1	1
23	1	0.9467	23.0000	5	1	1
21	1	1.0005	21.0000	5	1	1
24	1	1.0583	24.0000	4	1	1
22	1	0.9257	22.0000	4	1	1
23	1	0.8358	23.0000	4	1	1
17	1	0.9031	17.0000	5	1	1
15	1	0.8585	15.0000	5	1	1
21	1	0.9836	21.0000	5	1	1
22	1	0.9499	22.0000	5	1	1
23	1	0.8951	23.0000	6	1	1
22	1	0.8954	22.0000	6	1	1
23	1	0.9301	23.0000	6	1	1
22	1	0.9304	22.0000	6	1	1
23	1	0.9306	23.0000	6	1	1
22	1	0.8856	22.0000	6	1	1
21	1	0.9188	21.0000	6	1	1
28	1	0.9733	28.0000	5	1	1
21	1	1.2183	21.0000	5	1	1
23	1	0.9591	23.0000	4	1	1
21	1	1.0155	21.0000	4	1	1
23	1	1.0697	23.0000	4	1	1
28	1	0.9931	28.0000	4	1	1
28	1	0.9930	28.0000	4	1	1
25	1	1.1351	25.0000	3	1	1
26	1	1.1468	26.0000	3	1	1
27	1	1.1349	27.0000	3	1	1
28	1	1.0788	28.0000	3	1	1
23	1	0.9670	23.0000	4	1	1
24	1	0.9008	24.0000	4	1	1
22	1	0.9227	22.0000	5	1	1
21	1	0.9116	21.0000	5	1	1
24	1	0.8784	24.0000	5	1	1
27	1	0.9893	27.0000	5	1	1
26	1	1.0005	26.0000	5	1	1
27	1	1.0007	27.0000	5	1	1
30	1	0.9901	30.0000	5	1	1
21	1	0.9444	21.0000	5	1	1
24	1	0.9675	24.0000	5	1	1
19	1	0.9218	19.0000	5	1	1
23	1	0.9333	23.0000	4	1	1
18	1	0.9117	18.0000	4	1	1
18	1	1.0120	18.0000	4	1	1
17	1	1.0336	17.0000	4	1	1
19	1	1.0229	19.0000	5	1	1
21	1	1.1002	21.0000	5	1	1
22	1	1.0894	22.0000	5	1	1
23	1	1.0665	23.0000	5	1	1
19	1	1.0770	19.0000	5	1	1
20	1	1.0103	20.0000	5	1	1
23	1	1.0761	23.0000	3	1	1
23	1	1.0538	23.0000	3	1	1
28	1	1.0431	28.0000	3	1	1
32	1	1.0323	32.0000	4	1	1
33	1	1.0429	33.0000	4	1	1
31	1	0.9206	31.0000	4	1	1
33	1	0.9320	33.0000	5	1	1
30	1	0.9208	30.0000	5	1	1
26	1	1.0529	26.0000	5	1	1
26	1	1.0748	26.0000	5	1	1
27	1	1.1198	27.0000	5	1	1
27	1	1.0868	27.0000	5	1	1
24	1	1.0977	24.0000	5	1	1
23	1	1.0189	23.0000	5	1	1
19	1	1.0741	19.0000	5	1	1
17	1	1.1290	17.0000	5	1	1
19	1	0.9634	19.0000	7	1	1
26	1	0.8971	26.0000	7	1	1
25	1	0.9300	25.0000	7	1	1
23	1	0.9189	23.0000	7	1	1
23	1	0.8743	23.0000	7	1	1
23	1	1.0847	23.0000	7	1	1
20	1	1.1073	20.0000	7	1	1
21	1	1.1074	21.0000	4	1	1
23	1	1.0629	23.0000	4	1	1
23	1	1.0288	23.0000	4	1	1
21	1	1.0830	21.0000	4	1	1
19	1	1.0942	19.0000	4	1	1
17	1	0.9946	17.0000	4	1	1
17	1	1.0610	17.0000	4	1	1
20	1	1.0827	20.0000	4	1	1
19	1	1.0829	19.0000	4	1	1
19	2	1.0820	9.5000	4	1	1
21	1	1.1040	21.0000	4	1	1
30	1	1.1148	30.0000	4	1	1
31	1	1.0815	31.0000	4	1	1
26	1	1.1349	26.0000	4	1	1
30	1	1.0235	30.0000	4	1	1
24	1	1.0988	24.0000	4	1	1
21	1	0.9772	21.0000	4	1	1
26	1	0.9552	26.0000	4	1	1
29	1	0.9338	29.0000	4	1	1
28	1	0.9340	28.0000	4	1	1
27	1	0.9340	27.0000	4	1	1
23	2	0.9669	11.5000	4	1	1
16	1	1.0545	16.0000	4	1	1
21	1	1.0437	21.0000	4	1	1
22	1	0.9563	22.0000	5	1	1
24	1	0.9671	24.0000	7	1	1
25	1	0.9007	25.0000	7	1	1
27	1	0.9008	27.0000	7	1	1
26	1	0.9118	26.0000	9	1	1
22	1	0.9682	22.0000	9	1	1
21	1	0.8908	21.0000	9	1	1
21	1	0.8575	21.0000	9	1	1
23	1	0.8132	23.0000	9	1	1
21	1	0.7579	21.0000	9	1	1
23	1	0.7471	23.0000	9	1	1
19	1	0.9914	19.0000	7	1	1
11	1	0.9811	11.0000	4	1	1
13	1	0.8817	13.0000	6	1	1
21	1	0.7943	21.0000	6	1	1
26	1	0.7944	26.0000	6	1	1
21	1	0.7726	21.0000	6	1	1
22	2	0.8742	11.0000	4	1	1
24	1	0.9194	24.0000	4	1	1
27	1	0.9526	27.0000	4	1	1
25	1	0.9857	25.0000	4	1	1
22	1	1.0185	22.0000	4	1	1
15	1	1.1080	15.0000	4	1	1
15	1	1.0301	15.0000	4	1	1
15	1	0.9416	15.0000	6	1	1
27	1	1.0109	27.0000	9	1	1
25	1	0.9876	25.0000	9	1	1
26	1	1.0888	26.0000	9	1	1
25	1	1.0111	25.0000	9	1	1
23	1	1.0549	23.0000	5	1	1
22	1	1.0552	22.0000	5	1	1
17	1	0.9992	17.0000	5	1	1
17	1	1.0543	17.0000	5	1	1
24	1	0.9760	24.0000	4	1	1
25	1	0.9653	25.0000	4	1	1
30	1	0.9661	30.0000	4	1	1
30	1	0.9434	30.0000	4	1	1
25	1	1.1436	25.0000	4	1	1
15	1	1.0419	15.0000	5	1	1
36	1	0.8973	36.0000	7	1	1
28	1	0.9861	28.0000	7	1	1
28	1	1.0529	28.0000	7	1	1
34	1	0.9638	34.0000	5	1	1
23	1	1.0854	23.0000	5	1	1
21	1	1.1292	21.0000	3	1	1
21	1	1.1292	21.0000	3	1	1
23	1	1.1299	23.0000	4	1	1
25	1	1.0177	25.0000	4	1	1
24	1	0.9840	24.0000	4	1	1
23	1	1.0065	23.0000	4	1	1
23	1	1.0397	23.0000	4	1	1
21	1	1.0509	21.0000	4	1	1
20	1	1.0840	20.0000	5	1	1
25	1	0.9955	25.0000	6	1	1
23	1	1.0056	23.0000	6	1	1
23	1	1.0286	23.0000	6	1	1
23	1	0.9282	23.0000	6	1	1
26	2	0.8951	13.0000	5	1	1
24	1	0.8617	24.0000	6	1	1
24	1	0.8617	24.0000	6	1	1
22	1	1.0065	22.0000	6	1	1
29	1	1.0178	29.0000	6	1	1
25	1	1.0404	25.0000	6	1	1
22	1	1.0507	22.0000	6	1	1
22	1	1.0840	22.0000	4	1	1
18	1	0.9836	18.0000	4	1	1
19	1	1.0168	19.0000	4	1	1
25	1	0.9624	25.0000	6	1	1
24	1	1.0178	24.0000	6	1	1
23	1	1.0070	23.0000	6	1	1
19	1	0.9508	19.0000	6	1	1
16	1	1.0291	16.0000	6	1	1
18	1	1.0072	18.0000	6	1	1
18	1	1.0073	18.0000	6	1	1
19	1	1.1061	19.0000	7	1	1
17	1	1.0728	17.0000	7	1	1
12	1	1.1067	12.0000	7	1	1
15	2	1.0293	7.5000	7	1	1
19	1	0.9733	19.0000	5	1	1
15	1	0.9396	15.0000	5	1	1
23	1	0.8508	23.0000	5	1	1
31	1	1.3273	31.0000	3	1	1
19	1	1.3018	19.0000	3	1	1
27	1	1.2117	27.0000	6	1	1
31	1	1.2442	31.0000	6	1	1
32	1	1.2447	32.0000	5	1	1
35	1	1.2331	35.0000	4	1	1
32	1	1.2101	32.0000	5	1	1
27	1	1.2300	27.0000	5	1	1
25	1	1.2850	25.0000	5	1	1
24	1	1.2731	24.0000	6	1	1
30	1	1.1852	30.0000	6	1	1
24	1	1.0856	24.0000	6	1	1
18	1	0.9750	18.0000	6	1	1
18	1	0.9860	18.0000	6	1	1
16	1	0.9640	16.0000	6	1	1
25	1	0.9422	25.0000	5	1	1
32	1	0.9527	32.0000	6	1	1
20	1	1.0634	20.0000	6	1	1
25	1	0.9092	25.0000	5	1	1
19	1	0.9313	19.0000	5	1	1
22	1	1.0088	22.0000	5	1	1
22	1	1.0752	22.0000	5	1	1
25	1	1.0753	25.0000	5	1	1
31	1	1.0195	31.0000	5	1	1
21	1	0.9532	21.0000	5	1	1
20	1	0.9424	20.0000	4	1	1
20	1	0.8983	20.0000	4	1	1
20	1	0.8985	20.0000	4	1	1
16	1	0.9986	16.0000	5	1	1
20	1	0.9435	20.0000	7	1	1
17	1	0.9216	17.0000	7	1	1
21	1	0.7677	21.0000	7	1	1
21	1	0.9676	21.0000	4	1	1
24	1	0.8796	24.0000	5	1	1
24	1	0.8798	24.0000	5	1	1
28	1	0.9348	28.0000	5	1	1
30	1	0.9459	30.0000	5	1	1
29	1	0.9573	29.0000	5	1	1
32	1	1.0241	32.0000	5	1	1
28	1	1.0019	28.0000	5	1	1
24	1	1.0128	24.0000	4	1	1
23	1	1.0129	23.0000	4	1	1
19	1	0.8914	19.0000	7	1	1
19	1	0.9476	19.0000	7	1	1
17	1	0.8697	17.0000	7	1	1
16	1	0.8697	16.0000	7	1	1
20	1	0.8266	20.0000	8	1	1
14	1	1.0268	14.0000	8	1	1
16	1	0.8831	16.0000	6	1	1
15	1	0.8938	15.0000	7	1	1
15	1	0.8605	15.0000	7	1	1
19	1	0.9949	19.0000	7	1	1
21	1	0.9836	21.0000	7	1	1
20	1	0.9835	20.0000	7	1	1
14	1	0.9171	14.0000	8	1	1
26	1	0.8625	26.0000	6	1	1
25	1	0.8633	25.0000	7	1	1
21	1	1.0306	21.0000	7	1	1
18	1	1.0081	18.0000	7	1	1
14	1	1.0863	14.0000	7	1	1
17	1	0.9858	17.0000	7	1	1
19	1	0.9967	19.0000	5	1	1
15	1	0.9858	15.0000	5	1	1
17	1	1.0081	17.0000	4	1	1
27	1	0.9859	27.0000	6	1	1
23	1	0.9857	23.0000	6	1	1
18	1	0.9746	18.0000	3	1	1
31	1	1.1410	31.0000	4	1	1
33	1	1.1298	33.0000	4	1	1
28	1	1.1852	28.0000	4	1	1
26	1	1.1401	26.0000	4	1	1
22	1	1.1065	22.0000	4	1	1
25	1	1.1726	25.0000	3	1	1
25	1	1.1834	25.0000	3	1	1
24	1	1.1499	24.0000	3	1	1
32	1	1.0946	32.0000	3	1	1
27	1	1.0830	27.0000	4	1	1
23	1	1.0713	23.0000	4	1	1
27	1	0.9930	27.0000	4	1	1
23	1	1.0711	23.0000	4	1	1
26	1	1.0489	26.0000	4	1	1
25	1	1.0490	25.0000	4	1	1
25	1	1.0041	25.0000	3	1	1
17	1	0.9928	17.0000	5	1	1
19	1	0.8933	19.0000	9	1	1
18	1	0.9044	18.0000	9	1	1
20	1	0.9383	20.0000	6	1	1
18	1	0.9833	18.0000	5	1	1
16	1	0.9498	16.0000	5	1	1
18	1	0.9498	18.0000	5	1	1
18	1	0.9052	18.0000	5	1	1
18	1	0.9499	18.0000	5	1	1
19	1	1.1055	19.0000	4	1	1
18	1	1.1609	18.0000	4	1	1
21	1	1.0944	21.0000	3	1	1
19	1	1.0498	19.0000	3	1	1
24	1	0.9051	24.0000	5	1	1
25	1	0.8939	25.0000	5	1	1
30	1	1.0610	30.0000	5	1	1
31	1	1.0834	31.0000	5	1	1
27	1	1.0834	27.0000	5	1	1
28	1	1.1278	28.0000	5	1	1
25	1	0.9713	25.0000	5	1	1
21	1	1.0601	21.0000	5	1	1
22	1	1.0490	22.0000	5	1	1
22	1	0.9709	22.0000	5	1	1
22	1	1.0043	22.0000	5	1	1
21	1	0.9932	21.0000	5	1	1
20	1	1.0044	20.0000	5	1	1
25	1	1.0375	25.0000	4	1	1
28	1	0.9821	28.0000	4	1	1
32	1	0.9267	32.0000	6	1	1
27	1	0.9600	27.0000	6	1	1
16	1	1.0594	16.0000	6	1	1
13	3	0.9149	4.3333	4	1	1
25	1	0.9488	25.0000	4	1	1
25	1	0.9486	25.0000	4	1	1
29	1	1.0038	29.0000	4	1	1
27	1	0.9927	27.0000	4	1	1
15	1	1.1373	15.0000	5	1	1
15	1	1.0927	15.0000	5	1	1
29	1	1.0705	29.0000	5	1	1
25	1	1.1590	25.0000	3	1	1
19	1	1.1141	19.0000	3	1	1
18	1	1.1141	18.0000	3	1	1
23	1	1.0589	23.0000	5	1	1
23	1	1.0257	23.0000	5	1	1
23	1	1.0034	23.0000	5	1	1
24	1	1.0915	24.0000	5	1	1
25	1	1.1575	25.0000	5	1	1
21	1	1.1688	21.0000	5	1	1
19	1	1.2797	19.0000	5	1	1
19	2	1.1904	9.5000	3	1	1
22	1	1.1682	22.0000	3	1	1
23	1	1.1350	23.0000	4	1	1
26	1	1.0239	26.0000	5	1	1
26	1	0.9354	26.0000	5	1	1
26	1	0.9243	26.0000	5	1	1
20	1	0.9351	20.0000	7	1	1
25	1	1.0019	25.0000	7	1	1
25	1	0.9686	25.0000	7	1	1
23	1	0.8910	23.0000	7	1	1
18	1	0.9025	18.0000	6	1	1
18	1	0.8915	18.0000	6	1	1
14	1	0.9581	14.0000	6	1	1
10	1	0.9579	10.0000	6	1	1
16	1	1.0138	16.0000	6	1	1
16	1	1.0029	16.0000	5	1	1
25	1	0.9586	25.0000	5	1	1
25	1	0.8916	25.0000	4	1	1
25	1	0.8916	25.0000	4	1	1
20	1	0.9809	20.0000	4	1	1
19	1	1.0030	19.0000	5	1	1
20	1	1.0034	20.0000	5	1	1
18	1	0.9921	18.0000	5	1	1
20	1	0.9587	20.0000	5	1	1
19	1	0.9699	19.0000	5	1	1
18	1	0.9810	18.0000	5	1	1
24	1	0.8811	24.0000	5	1	1
26	1	0.8923	26.0000	5	1	1
27	1	0.9034	27.0000	5	1	1
25	1	0.8702	25.0000	5	1	1
18	1	0.7930	18.0000	5	1	1
17	1	0.8153	17.0000	5	1	1
17	1	0.8716	17.0000	4	1	1
15	1	0.8940	15.0000	4	1	1
19	1	0.8612	19.0000	4	1	1
20	2	0.8279	10.0000	4	1	1
20	1	0.8392	20.0000	4	1	1
19	1	0.8838	19.0000	4	1	1
22	2	0.8504	11.0000	4	1	1
20	1	0.8504	20.0000	4	1	1
18	1	0.9619	18.0000	4	1	1
17	1	0.9842	17.0000	4	1	1
20	1	1.1291	20.0000	4	1	1
18	1	1.1402	18.0000	4	1	1
23	1	1.1178	23.0000	4	1	1
21	1	1.0728	21.0000	3	1	1
17	1	1.0726	17.0000	3	1	1
16	1	1.0615	16.0000	3	1	1
26	1	1.0172	26.0000	6	1	1
22	2	1.0283	11.0000	6	1	1
19	1	1.1060	19.0000	6	1	1
29	1	1.0950	29.0000	6	1	1
28	1	1.0951	28.0000	6	1	1
29	1	1.0614	29.0000	6	1	1
28	1	1.0837	28.0000	6	1	1
32	1	1.1392	32.0000	6	1	1
30	1	1.1278	30.0000	6	1	1
28	1	1.2607	28.0000	4	1	1
27	1	1.2384	27.0000	4	1	1
22	1	1.3158	22.0000	4	1	1
19	1	1.3042	19.0000	4	1	1
29	1	1.1595	29.0000	4	1	1
28	1	0.9478	28.0000	5	1	1
24	1	1.0918	24.0000	5	1	1
29	1	1.1362	29.0000	5	1	1
28	1	1.2909	28.0000	5	1	1
27	1	1.3242	27.0000	5	1	1
35	1	1.1462	35.0000	3	1	1
29	1	1.1236	29.0000	4	1	1
24	1	1.1232	24.0000	4	1	1
24	1	1.2223	24.0000	4	1	1
24	1	1.2445	24.0000	4	1	1
24	1	1.2446	24.0000	4	1	1
30	1	1.2445	30.0000	4	1	1
30	1	1.2884	30.0000	4	1	1
31	1	1.1889	31.0000	5	1	1
34	1	1.0664	34.0000	5	1	1
34	1	1.0332	34.0000	5	1	1
28	1	1.0552	28.0000	5	1	1
23	1	1.0992	23.0000	5	1	1
19	1	1.1434	19.0000	5	1	1
31	1	1.0217	31.0000	7	1	1
31	1	1.0661	31.0000	7	1	1
31	1	1.0770	31.0000	7	1	1
29	1	1.0658	29.0000	7	1	1
29	1	1.0547	29.0000	7	1	1
34	1	0.9546	34.0000	7	1	1
23	1	1.1426	23.0000	7	1	1
19	2	1.0984	9.5000	6	1	1
19	1	1.1206	19.0000	6	1	1
21	1	0.9433	21.0000	4	1	1
21	1	0.8548	21.0000	4	1	1
24	1	0.8438	24.0000	4	1	1
24	1	0.8217	24.0000	4	1	1
22	1	0.9884	22.0000	4	1	1
22	1	0.9773	22.0000	4	1	1
20	1	0.9110	20.0000	4	1	1
23	1	0.9555	23.0000	4	1	1
18	1	0.9996	18.0000	4	1	1
24	1	1.0331	24.0000	4	1	1
20	1	0.9442	20.0000	4	1	1
22	2	0.7897	11.0000	7	1	1
26	1	0.8788	26.0000	7	1	1
26	1	0.9348	26.0000	5	1	1
26	1	1.0012	26.0000	5	1	1
13	1	1.1340	13.0000	4	1	1
25	1	1.0118	25.0000	4	1	1
27	1	0.9010	27.0000	4	1	1
26	1	0.8899	26.0000	4	1	1
22	3	0.8457	7.3333	4	1	1
18	2	0.8345	9.0000	4	1	1
21	1	0.8125	21.0000	4	1	1
19	2	0.8237	9.5000	4	1	1
32	1	1.0347	32.0000	4	1	1
24	4	1.1347	6.0000	5	1	1
22	1	1.0794	22.0000	5	1	1
22	1	1.0905	22.0000	5	1	1
16	1	1.0456	16.0000	5	1	1
16	1	1.0234	16.0000	5	1	1
23	1	0.8241	23.0000	8	1	1
26	1	0.7687	26.0000	8	1	1
28	1	0.7129	28.0000	8	1	1
24	1	0.7240	24.0000	8	1	1
25	1	0.7130	25.0000	8	1	1
23	1	0.9355	23.0000	8	1	1
26	1	0.9581	26.0000	8	1	1
19	1	1.0247	19.0000	3	1	1
17	1	1.0247	17.0000	3	1	1
17	1	0.8694	17.0000	4	1	1
16	1	0.8251	16.0000	5	1	1
22	1	0.8696	22.0000	5	1	1
20	1	0.8698	20.0000	5	1	1
20	1	0.8699	20.0000	5	1	1
15	1	0.9033	15.0000	5	1	1
24	1	0.9820	24.0000	6	1	1
25	1	1.0377	25.0000	6	1	1
22	1	1.0266	22.0000	6	1	1
28	1	1.0708	28.0000	6	1	1
29	1	1.0707	29.0000	5	1	1
26	1	1.1707	26.0000	4	1	1
22	1	1.1371	22.0000	4	1	1
23	1	1.0817	23.0000	6	1	1
16	1	1.1038	16.0000	6	1	1
20	1	1.0816	20.0000	6	1	1
22	1	1.0478	22.0000	6	1	1
21	1	1.0477	21.0000	6	1	1
25	1	1.0256	25.0000	6	1	1
23	2	1.0368	11.5000	6	1	1
24	1	1.0145	24.0000	6	1	1
29	1	1.0031	29.0000	4	1	1
25	1	0.9809	25.0000	4	1	1
16	1	1.1360	16.0000	3	1	1
15	1	1.1470	15.0000	3	1	1
15	1	1.1359	15.0000	3	1	1
13	1	1.1359	13.0000	3	1	1
24	1	1.0578	24.0000	4	1	1
29	1	0.7912	29.0000	4	1	1
32	1	0.8914	32.0000	4	1	1
27	1	0.9805	27.0000	6	1	1
26	1	0.9916	26.0000	6	1	1
25	1	0.9695	25.0000	6	1	1
17	1	1.0476	17.0000	6	1	1
20	1	0.9696	20.0000	6	1	1
16	1	0.9254	16.0000	7	1	1
17	1	0.9254	17.0000	7	1	1
18	1	0.9255	18.0000	7	1	1
20	1	0.8699	20.0000	7	1	1
21	1	0.8365	21.0000	7	1	1
17	1	0.9036	17.0000	7	1	1
16	1	0.8812	16.0000	7	1	1
27	1	0.8150	27.0000	5	1	1
19	1	0.9266	19.0000	5	1	1
16	1	0.9713	16.0000	5	1	1
18	1	1.0048	18.0000	5	1	1
23	1	1.0712	23.0000	5	1	1
24	1	1.0603	24.0000	5	1	1
24	1	1.0046	24.0000	5	1	1
20	1	0.8709	20.0000	5	1	1
17	1	0.8933	17.0000	5	1	1
23	1	0.8714	23.0000	5	1	1
22	1	0.8826	22.0000	5	1	1
26	1	0.8827	26.0000	4	1	1
25	1	0.9494	25.0000	5	1	1
21	1	0.9939	21.0000	5	1	1
14	1	1.0388	14.0000	5	1	1
17	1	0.9275	17.0000	5	1	1
16	1	0.8719	16.0000	7	1	1
20	1	0.7269	20.0000	7	1	1
24	1	1.0944	24.0000	4	1	1
22	1	1.1279	22.0000	4	1	1
18	1	1.1168	18.0000	4	1	1
19	1	1.1279	19.0000	4	1	1
16	1	0.9606	16.0000	4	1	1
18	1	1.0050	18.0000	4	1	1
17	1	0.9828	17.0000	4	1	1
30	1	0.8829	30.0000	4	1	1
25	1	1.0274	25.0000	4	1	1
22	1	1.1056	22.0000	4	1	1
21	1	1.1057	21.0000	4	1	1
22	1	1.1280	22.0000	4	1	1
20	1	1.1275	20.0000	4	1	1
20	1	1.0717	20.0000	3	1	1
22	1	1.0717	22.0000	3	1	1
21	1	1.0494	21.0000	3	1	1
26	1	0.9272	26.0000	5	1	1
27	1	1.0275	27.0000	5	1	1
26	1	1.0275	26.0000	5	1	1
24	1	1.0498	24.0000	4	1	1
31	1	1.0609	31.0000	5	1	1
32	1	1.0163	32.0000	5	1	1
26	1	0.9381	26.0000	5	1	1
28	1	0.8600	28.0000	5	1	1
26	1	0.8489	26.0000	5	1	1
21	1	0.9603	21.0000	5	1	1
23	1	1.0940	23.0000	6	1	1
25	1	1.0941	25.0000	6	1	1
25	1	1.1159	25.0000	6	1	1
28	1	1.0825	28.0000	6	1	1
29	1	1.1269	29.0000	6	1	1
27	1	1.0935	27.0000	6	1	1
26	1	1.1266	26.0000	6	1	1
25	1	1.1820	25.0000	6	1	1
20	1	1.2264	20.0000	6	1	1
20	2	1.1820	10.0000	6	1	1
20	1	1.1374	20.0000	6	1	1
27	1	1.1703	27.0000	6	1	1
25	1	1.1926	25.0000	6	1	1
30	1	1.0700	30.0000	6	1	1
26	1	1.1134	26.0000	3	1	1
25	1	1.0688	25.0000	3	1	1
30	1	0.9243	30.0000	4	1	1
32	1	0.9464	32.0000	4	1	1
34	1	0.9132	34.0000	4	1	1
34	1	0.9466	34.0000	4	1	1
38	1	0.9909	38.0000	4	1	1
35	1	1.0464	35.0000	4	1	1
37	1	0.9798	37.0000	4	1	1
24	1	1.0681	24.0000	7	1	1
27	1	1.0680	27.0000	7	1	1
20	1	1.0897	20.0000	7	1	1
23	1	0.9459	23.0000	7	1	1
25	1	0.9570	25.0000	8	1	1
21	1	1.0011	21.0000	8	1	1
21	1	1.0343	21.0000	8	1	1
25	1	1.0569	25.0000	8	1	1
24	1	1.0012	24.0000	8	1	1
25	1	0.9568	25.0000	8	1	1
25	1	0.9569	25.0000	8	1	1
25	1	1.0122	25.0000	5	1	1
26	1	1.0343	26.0000	5	1	1
20	1	1.0675	20.0000	5	1	1
25	1	1.0012	25.0000	6	1	1
28	1	0.9234	28.0000	6	1	1
24	1	0.9899	24.0000	6	1	1
25	1	0.9232	25.0000	6	1	1
28	1	1.1116	28.0000	5	1	1
23	1	1.0780	23.0000	5	1	1
23	1	1.0332	23.0000	5	1	1
24	1	1.0995	24.0000	5	1	1
24	1	1.1326	24.0000	5	1	1
