13	1	0.9448	13.0000	5	1
25	1	0.8143	25.0000	20	1
18	1	1.2302	18.0000	3	1
26	1	1.1532	26.0000	14	1
20	1	0.9051	20.0000	14	1
24	1	0.9775	24.0000	10	1
31	1	1.0288	31.0000	15	1
22	1	1.0922	22.0000	14	1
19	1	0.9370	19.0000	6	1
26	1	0.9402	26.0000	4	1
23	1	0.8788	23.0000	14	1
25	1	1.2645	25.0000	5	1
31	1	0.8665	31.0000	3	1
30	2	0.9900	15.0000	14	1
30	1	1.0174	30.0000	4	1
20	1	1.0680	20.0000	5	1
22	1	0.9460	22.0000	15	1
30	1	0.9644	30.0000	15	1
29	1	0.9447	29.0000	6	1
29	1	0.8093	29.0000	14	1
25	1	0.8946	25.0000	14	1
22	1	0.9237	22.0000	16	1
16	1	0.9420	16.0000	3	1
23	1	1.7305	23.0000	5	1
22	1	1.0189	22.0000	14	1
28	1	1.0298	28.0000	8	1
20	1	0.8813	20.0000	15	1
22	1	1.1020	22.0000	11	1
21	1	0.9124	21.0000	14	1
37	1	1.1640	37.0000	14	1
35	3	1.1554	11.6667	14	1
29	1	1.0426	29.0000	14	1
20	1	0.9826	20.0000	4	1
27	1	1.0832	27.0000	5	1
18	1	0.9155	18.0000	6	1
31	1	1.2229	31.0000	3	1
22	1	0.9589	22.0000	16	1
22	2	1.0494	11.0000	5	1
29	1	0.8546	29.0000	16	1
24	1	0.9340	24.0000	15	1
19	1	0.8161	19.0000	17	1
23	1	0.6891	23.0000	14	1
24	1	0.8959	24.0000	5	1
23	1	1.1780	23.0000	4	1
18	1	1.0186	18.0000	15	1
24	1	0.7938	24.0000	16	1
21	1	1.0462	21.0000	5	1
17	1	1.0829	17.0000	9	1
17	1	1.0428	17.0000	14	1
27	1	1.1036	27.0000	14	1
27	1	0.9157	27.0000	14	1
34	1	0.9473	34.0000	14	1
20	1	1.0463	20.0000	15	1
23	1	0.8728	23.0000	14	1
22	1	1.0274	22.0000	5	1
35	1	1.1341	35.0000	14	1
26	1	1.1830	26.0000	5	1
16	1	2.1570	16.0000	2	1
23	1	1.0574	23.0000	4	1
22	1	1.0682	22.0000	15	1
25	1	1.2048	25.0000	4	1
21	1	0.9429	21.0000	14	1
19	1	0.9004	19.0000	6	1
23	1	0.9449	23.0000	14	1
19	1	1.0872	19.0000	4	1
22	1	0.9369	22.0000	5	1
22	1	1.1040	22.0000	15	1
18	1	0.9019	18.0000	16	1
36	1	1.1289	36.0000	5	1
21	1	1.0103	21.0000	4	1
20	1	0.8526	20.0000	14	1
15	1	1.0866	15.0000	15	1
22	1	1.0035	22.0000	14	1
24	1	1.2213	24.0000	6	1
20	1	1.0202	20.0000	14	1
27	1	1.0405	27.0000	14	1
24	1	1.1528	24.0000	6	1
26	1	1.0405	26.0000	4	1
19	1	0.9409	19.0000	4	1
30	1	1.2057	30.0000	3	1
25	1	1.0925	25.0000	14	1
31	1	1.1012	31.0000	5	1
21	1	0.9542	21.0000	14	1
32	1	1.0842	32.0000	4	1
26	1	1.1762	26.0000	4	1
16	1	0.7572	16.0000	16	1
12	1	1.1753	12.0000	13	1
29	1	1.0119	29.0000	9	1
23	3	1.1174	7.6667	11	1
28	1	1.0031	28.0000	4	1
21	1	1.1623	21.0000	3	1
23	1	1.0102	23.0000	4	1
21	1	1.1397	21.0000	14	1
23	2	1.0853	11.5000	3	1
24	1	1.1742	24.0000	14	1
24	1	1.1604	24.0000	14	1
32	1	1.0077	32.0000	5	1
23	1	0.8837	23.0000	17	1
15	1	0.9510	15.0000	15	1
25	1	0.9237	25.0000	12	1
27	1	0.9828	27.0000	15	1
13	1	1.0717	13.0000	14	1
19	1	0.9630	19.0000	17	1
28	1	1.0119	28.0000	6	1
26	1	1.0958	26.0000	4	1
24	1	0.8700	24.0000	14	1
29	1	1.1511	29.0000	3	1
28	1	1.0030	28.0000	5	1
14	1	0.9788	14.0000	14	1
24	1	1.1195	24.0000	14	1
28	1	0.9042	28.0000	14	1
19	1	1.1352	19.0000	3	1
18	1	1.0667	18.0000	14	1
22	1	0.8338	22.0000	13	1
29	1	1.1947	29.0000	6	1
24	1	0.9812	24.0000	17	1
21	1	0.9854	21.0000	5	1
17	1	1.1498	17.0000	3	1
24	1	1.0668	24.0000	15	1
28	1	0.9727	28.0000	14	1
28	1	1.0295	28.0000	14	1
26	1	0.8197	26.0000	16	1
14	1	0.8525	14.0000	15	1
25	1	1.0595	25.0000	16	1
19	1	1.0251	19.0000	17	1
20	1	0.9719	20.0000	15	1
26	1	1.0396	26.0000	5	1
10	1	1.0013	10.0000	5	1
29	1	1.0727	29.0000	14	1
14	1	1.0592	14.0000	3	1
22	1	0.9758	22.0000	8	1
26	1	0.9529	26.0000	5	1
17	1	1.0053	17.0000	14	1
21	1	0.9724	21.0000	14	1
15	1	1.0492	15.0000	15	1
22	1	0.7525	22.0000	14	1
18	1	0.9187	18.0000	10	1
27	1	1.0276	27.0000	8	1
24	1	0.9808	24.0000	6	1
22	1	1.0277	22.0000	10	1
17	1	1.1246	17.0000	6	1
19	2	0.9584	9.5000	5	1
24	1	1.0501	24.0000	4	1
20	1	0.9320	20.0000	14	1
22	1	0.9060	22.0000	6	1
15	1	0.9244	15.0000	14	1
31	1	1.0165	31.0000	5	1
24	1	0.8617	24.0000	14	1
22	1	1.1282	22.0000	14	1
21	1	1.0963	21.0000	4	1
24	1	0.8157	24.0000	14	1
23	1	1.0072	23.0000	14	1
25	1	1.0245	25.0000	14	1
27	1	0.9910	27.0000	14	1
25	1	1.1694	25.0000	12	1
26	1	0.8946	26.0000	14	1
25	1	1.0234	25.0000	16	1
35	1	1.1278	35.0000	3	1
18	1	1.0533	18.0000	5	1
23	1	1.0575	23.0000	17	1
20	1	1.0075	20.0000	16	1
30	1	1.0893	30.0000	5	1
22	1	0.8569	22.0000	4	1
26	1	0.8932	26.0000	6	1
15	1	0.8980	15.0000	6	1
20	1	0.9685	20.0000	14	1
17	1	1.0333	17.0000	14	1
29	1	1.1957	29.0000	3	1
23	1	1.1049	23.0000	4	1
21	1	1.1262	21.0000	14	1
26	1	0.7440	26.0000	18	1
16	1	0.9976	16.0000	6	1
21	1	0.8174	21.0000	6	1
27	1	1.0108	27.0000	16	1
11	2	0.7139	5.5000	6	1
26	1	1.1486	26.0000	4	1
22	1	1.0418	22.0000	5	1
30	2	1.1191	15.0000	5	1
28	1	1.0169	28.0000	4	1
17	1	0.9887	17.0000	14	1
30	1	1.0542	30.0000	3	1
16	1	1.0010	16.0000	3	1
27	1	0.8936	27.0000	9	1
23	1	1.0428	23.0000	12	1
23	1	0.9069	23.0000	6	1
24	1	1.0474	24.0000	4	1
31	1	1.0849	31.0000	14	1
19	1	0.8971	19.0000	5	1
25	1	0.9495	25.0000	8	1
30	1	0.9728	30.0000	14	1
21	1	0.8883	21.0000	14	1
18	1	0.9393	18.0000	14	1
20	1	1.0702	20.0000	8	1
22	1	1.0391	22.0000	4	1
17	1	1.0455	17.0000	11	1
26	1	1.0558	26.0000	5	1
20	2	1.1686	10.0000	5	1
23	1	0.8953	23.0000	13	1
26	1	1.0460	26.0000	5	1
28	1	0.9376	28.0000	7	1
25	1	1.0947	25.0000	14	1
24	1	0.9794	24.0000	15	1
19	1	0.9429	19.0000	6	1
26	1	1.0432	26.0000	5	1
27	1	0.8808	27.0000	5	1
29	1	0.9911	29.0000	5	1
27	1	0.9932	27.0000	5	1
13	1	0.7521	13.0000	5	1
23	2	1.1671	11.5000	7	1
20	1	0.9192	20.0000	9	1
27	1	1.0209	27.0000	14	1
16	1	0.9368	16.0000	14	1
29	1	1.0568	29.0000	7	1
21	1	0.9482	21.0000	14	1
20	1	1.0294	20.0000	14	1
22	1	1.0674	22.0000	4	1
17	1	1.0367	17.0000	14	1
25	1	0.9178	25.0000	4	1
60	1	3.0086	60.0000	1	1
29	1	1.1598	29.0000	16	1
17	2	0.9090	8.5000	6	1
24	1	0.9928	24.0000	14	1
16	1	0.8836	16.0000	16	1
18	1	1.0682	18.0000	4	1
30	1	0.8833	30.0000	14	1
25	1	0.9006	25.0000	14	1
28	1	0.9190	28.0000	5	1
19	1	1.1690	19.0000	4	1
26	2	0.9012	13.0000	14	1
20	1	0.9690	20.0000	4	1
31	1	1.0572	31.0000	4	1
22	2	0.8001	11.0000	8	1
23	1	1.0899	23.0000	12	1
27	1	0.9352	27.0000	4	1
26	1	0.9303	26.0000	13	1
23	1	1.9222	23.0000	2	1
28	1	1.1132	28.0000	14	1
20	1	0.9248	20.0000	15	1
24	1	0.9832	24.0000	14	1
27	1	0.9364	27.0000	16	1
22	1	1.1724	22.0000	5	1
19	1	1.0765	19.0000	4	1
24	1	0.9421	24.0000	15	1
21	1	0.8643	21.0000	14	1
21	1	1.1957	21.0000	4	1
26	1	1.0177	26.0000	5	1
25	1	0.9272	25.0000	14	1
37	1	0.8869	37.0000	13	1
18	1	1.2013	18.0000	14	1
20	1	1.0347	20.0000	14	1
29	1	0.9680	29.0000	14	1
14	1	1.0558	14.0000	14	1
35	1	0.9291	35.0000	14	1
22	1	1.0644	22.0000	6	1
22	1	0.9060	22.0000	16	1
25	1	1.0239	25.0000	4	1
25	1	0.9304	25.0000	7	1
22	1	0.9615	22.0000	15	1
23	1	1.2594	23.0000	13	1
20	1	0.8851	20.0000	5	1
30	1	0.8352	30.0000	7	1
20	1	0.9218	20.0000	14	1
22	1	1.0671	22.0000	14	1
26	1	1.0243	26.0000	4	1
21	1	1.2232	21.0000	14	1
21	1	0.8953	21.0000	6	1
25	1	0.9425	25.0000	10	1
18	1	1.1699	18.0000	7	1
22	1	0.9246	22.0000	12	1
26	1	0.9434	26.0000	6	1
25	1	1.1018	25.0000	14	1
30	1	1.0334	30.0000	13	1
24	1	0.9859	24.0000	4	1
36	1	1.2120	36.0000	4	1
22	1	1.1568	22.0000	10	1
24	1	0.8628	24.0000	4	1
32	1	1.0362	32.0000	14	1
23	1	0.8652	23.0000	4	1
26	1	0.9982	26.0000	4	1
26	1	1.2408	26.0000	3	1
31	1	1.2143	31.0000	4	1
17	1	0.9285	17.0000	7	1
26	1	0.8769	26.0000	5	1
28	1	0.8922	28.0000	14	1
15	1	0.9439	15.0000	3	1
23	1	1.0574	23.0000	4	1
21	1	1.0095	21.0000	15	1
30	1	0.8325	30.0000	14	1
19	1	0.9865	19.0000	6	1
22	1	1.0482	22.0000	4	1
15	1	0.8635	15.0000	4	1
10	1	0.8781	10.0000	8	1
19	1	0.8900	19.0000	15	1
28	1	1.0681	28.0000	4	1
16	1	0.8736	16.0000	14	1
27	1	0.9878	27.0000	14	1
25	1	0.9887	25.0000	14	1
29	1	0.8434	29.0000	15	1
45	2	0.9255	22.5000	5	1
24	3	1.0179	8.0000	3	1
29	1	1.0736	29.0000	6	1
33	1	0.7849	33.0000	15	1
29	1	1.0162	29.0000	14	1
14	1	1.1136	14.0000	14	1
21	1	0.9446	21.0000	16	1
30	1	1.0525	30.0000	14	1
27	1	1.2029	27.0000	14	1
15	1	1.0982	15.0000	4	1
19	1	0.9403	19.0000	10	1
22	1	0.8989	22.0000	17	1
31	1	1.1270	31.0000	14	1
29	1	0.9793	29.0000	5	1
19	1	1.0250	19.0000	14	1
25	1	1.4626	25.0000	4	1
23	1	0.9364	23.0000	18	1
25	1	1.1319	25.0000	5	1
21	1	1.1681	21.0000	7	1
22	1	0.7682	22.0000	15	1
15	1	1.0163	15.0000	15	1
15	1	1.0781	15.0000	5	1
14	7	0.8361	2.0000	16	1
18	1	0.9480	18.0000	5	1
19	1	0.9811	19.0000	15	1
28	1	1.0565	28.0000	16	1
23	1	1.0173	23.0000	7	1
14	1	0.8689	14.0000	4	1
21	1	1.1988	21.0000	3	1
15	1	1.2090	15.0000	5	1
22	1	0.8944	22.0000	4	1
20	1	1.0378	20.0000	12	1
23	1	0.9244	23.0000	6	1
23	1	1.0590	23.0000	6	1
26	1	0.7533	26.0000	7	1
32	1	0.9152	32.0000	17	1
28	1	1.0499	28.0000	17	1
23	1	1.0355	23.0000	14	1
16	1	1.0166	16.0000	4	1
34	1	0.9393	34.0000	4	1
25	1	0.9121	25.0000	15	1
5	1	1.2733	5.0000	18	1
26	1	1.0258	26.0000	14	1
17	1	0.7483	17.0000	14	1
25	1	0.8985	25.0000	6	1
21	1	1.1453	21.0000	14	1
34	1	1.0834	34.0000	3	1
24	1	0.8461	24.0000	16	1
26	1	1.0468	26.0000	13	1
31	1	1.0909	31.0000	14	1
52	1	2.9180	52.0000	1	1
31	1	1.0618	31.0000	14	1
24	1	0.8695	24.0000	7	1
31	1	1.0558	31.0000	15	1
17	1	1.1633	17.0000	9	1
20	1	1.2754	20.0000	3	1
21	1	0.9537	21.0000	7	1
24	1	0.9388	24.0000	14	1
23	1	1.0216	23.0000	4	1
24	1	1.0360	24.0000	14	1
20	1	1.0816	20.0000	4	1
22	1	0.8923	22.0000	9	1
20	1	0.8104	20.0000	5	1
27	1	0.9160	27.0000	14	1
19	1	1.1113	19.0000	5	1
25	1	1.0053	25.0000	14	1
24	1	0.9066	24.0000	14	1
26	1	0.9333	26.0000	14	1
26	1	1.0743	26.0000	14	1
24	1	0.8264	24.0000	7	1
17	1	1.0692	17.0000	15	1
25	1	1.0596	25.0000	14	1
23	1	0.9380	23.0000	14	1
15	1	0.9641	15.0000	16	1
19	1	0.7539	19.0000	14	1
25	1	1.1342	25.0000	5	1
8	1	1.2939	8.0000	4	1
21	1	0.9719	21.0000	6	1
19	1	0.9248	19.0000	8	1
18	1	0.9927	18.0000	16	1
26	1	1.0015	26.0000	10	1
23	1	1.0230	23.0000	14	1
36	1	1.1534	36.0000	11	1
28	2	1.0024	14.0000	7	1
164	1	3.2636	164.0000	0	1
30	1	0.8183	30.0000	14	1
29	1	1.1484	29.0000	4	1
24	1	1.0983	24.0000	9	1
23	1	1.1079	23.0000	14	1
12	1	1.1622	12.0000	4	1
21	1	0.9705	21.0000	3	1
23	1	0.8853	23.0000	5	1
14	1	1.0706	14.0000	14	1
22	1	1.2497	22.0000	11	1
21	1	1.2084	21.0000	5	1
26	1	0.8857	26.0000	15	1
17	1	1.0187	17.0000	14	1
26	1	0.9347	26.0000	16	1
28	1	1.7451	28.0000	3	1
23	1	1.0075	23.0000	14	1
24	1	0.8969	24.0000	7	1
23	1	0.9517	23.0000	6	1
21	1	1.0053	21.0000	5	1
21	1	1.2878	21.0000	14	1
24	1	1.0242	24.0000	14	1
26	1	1.0777	26.0000	5	1
17	1	1.0887	17.0000	4	1
23	1	0.9868	23.0000	3	1
13	1	0.9495	13.0000	6	1
22	1	1.0514	22.0000	4	1
28	1	0.8695	28.0000	4	1
16	1	0.8281	16.0000	17	1
22	1	1.1112	22.0000	14	1
18	1	1.1717	18.0000	5	1
23	1	0.9810	23.0000	15	1
23	1	0.9909	23.0000	14	1
30	1	0.8767	30.0000	15	1
25	1	1.2670	25.0000	14	1
22	1	1.2628	22.0000	6	1
20	1	1.0334	20.0000	4	1
22	1	0.9922	22.0000	6	1
30	1	1.1614	30.0000	3	1
20	1	1.0298	20.0000	3	1
23	1	1.0438	23.0000	4	1
22	1	0.8529	22.0000	4	1
22	1	1.1164	22.0000	14	1
48	1	5.7561	48.0000	8	1
23	1	1.1365	23.0000	4	1
23	1	1.0351	23.0000	5	1
19	1	1.1343	19.0000	15	1
17	1	1.0461	17.0000	3	1
21	1	1.1396	21.0000	3	1
45	2	0.8929	22.5000	5	1
22	1	0.9625	22.0000	20	1
23	1	1.0084	23.0000	10	1
30	1	1.0882	30.0000	14	1
29	1	1.1958	29.0000	2	1
10	1	1.0453	10.0000	5	1
20	1	1.1283	20.0000	14	1
16	1	0.7134	16.0000	8	1
19	1	1.0134	19.0000	14	1
31	1	1.1765	31.0000	14	1
27	1	1.0071	27.0000	14	1
26	1	0.8401	26.0000	5	1
19	1	1.0971	19.0000	3	1
19	1	0.7606	19.0000	15	1
31	1	0.9687	31.0000	5	1
14	1	0.9497	14.0000	15	1
25	1	0.9062	25.0000	14	1
25	1	1.1048	25.0000	4	1
32	1	0.9570	32.0000	14	1
29	1	0.9361	29.0000	9	1
17	1	1.0068	17.0000	16	1
27	1	1.0195	27.0000	6	1
25	1	1.0141	25.0000	5	1
20	1	0.9206	20.0000	6	1
17	1	1.0671	17.0000	14	1
21	1	1.0106	21.0000	16	1
40	1	1.0170	40.0000	14	1
23	1	1.0799	23.0000	14	1
27	1	1.0159	27.0000	4	1
20	1	0.6878	20.0000	14	1
20	1	1.0031	20.0000	14	1
17	1	1.0102	17.0000	5	1
28	1	1.0263	28.0000	16	1
20	1	1.0127	20.0000	6	1
30	1	1.0058	30.0000	14	1
18	1	1.0844	18.0000	4	1
30	1	1.0890	30.0000	4	1
25	1	0.9994	25.0000	14	1
16	1	0.8487	16.0000	15	1
20	1	0.8337	20.0000	6	1
23	1	1.0318	23.0000	14	1
18	1	1.1374	18.0000	14	1
21	1	0.8804	21.0000	5	1
26	1	1.0379	26.0000	14	1
27	1	0.9590	27.0000	15	1
23	1	1.0586	23.0000	4	1
23	1	0.9195	23.0000	14	1
20	1	1.0492	20.0000	5	1
23	1	0.9156	23.0000	15	1
29	1	1.1703	29.0000	3	1
23	1	0.9270	23.0000	6	1
33	1	1.0836	33.0000	5	1
23	1	1.1031	23.0000	3	1
29	1	0.9818	29.0000	6	1
24	1	1.2566	24.0000	3	1
28	1	1.1894	28.0000	4	1
26	1	0.9224	26.0000	16	1
23	1	1.1064	23.0000	5	1
29	1	0.9259	29.0000	14	1
22	1	0.8402	22.0000	11	1
22	1	1.1535	22.0000	4	1
31	1	0.9056	31.0000	7	1
30	1	1.1769	30.0000	6	1
22	1	0.8417	22.0000	6	1
23	1	1.0330	23.0000	14	1
26	1	0.9473	26.0000	9	1
25	1	0.9053	25.0000	18	1
16	1	1.0494	16.0000	8	1
30	1	0.8149	30.0000	11	1
27	1	1.1663	27.0000	5	1
14	1	0.9118	14.0000	5	1
16	1	1.0138	16.0000	14	1
16	1	1.1065	16.0000	14	1
21	1	0.9114	21.0000	5	1
25	1	1.1781	25.0000	5	1
23	1	1.0194	23.0000	14	1
23	1	0.7702	23.0000	15	1
27	1	0.8393	27.0000	15	1
25	1	0.4579	25.0000	14	1
26	1	0.9648	26.0000	6	1
12	1	1.0087	12.0000	15	1
27	1	1.1787	27.0000	5	1
27	1	0.9189	27.0000	5	1
30	1	1.0520	30.0000	9	1
27	1	1.0432	27.0000	14	1
15	1	0.9816	15.0000	14	1
21	1	0.9271	21.0000	16	1
26	1	1.0342	26.0000	7	1
17	1	1.0677	17.0000	14	1
32	1	1.0230	32.0000	14	1
24	1	1.1095	24.0000	14	1
28	1	1.1162	28.0000	5	1
28	1	1.0273	28.0000	6	1
20	1	1.1256	20.0000	14	1
148	2	1.2077	74.0000	13	1
26	1	0.8285	26.0000	14	1
29	1	0.9858	29.0000	14	1
30	1	1.2507	30.0000	5	1
14	1	1.0403	14.0000	4	1
19	1	1.1594	19.0000	4	1
18	2	1.0508	9.0000	14	1
19	1	1.0122	19.0000	4	1
25	1	0.9453	25.0000	6	1
24	1	1.0128	24.0000	4	1
21	1	1.1514	21.0000	4	1
23	1	1.0910	23.0000	14	1
18	1	0.9376	18.0000	15	1
29	1	0.9828	29.0000	10	1
17	1	0.9524	17.0000	14	1
35	1	1.1467	35.0000	8	1
25	1	1.0086	25.0000	6	1
17	2	0.8817	8.5000	16	1
21	1	0.9851	21.0000	14	1
27	1	0.9234	27.0000	8	1
22	1	0.7389	22.0000	14	1
23	1	1.0599	23.0000	7	1
16	1	0.9806	16.0000	6	1
15	2	0.9719	7.5000	14	1
34	1	1.0163	34.0000	5	1
26	1	1.1640	26.0000	17	1
18	1	1.1563	18.0000	5	1
6	1	0.8410	6.0000	5	1
17	1	1.0956	17.0000	13	1
32	1	1.0723	32.0000	15	1
18	1	1.0845	18.0000	19	1
20	1	1.1770	20.0000	5	1
28	1	1.1244	28.0000	16	1
28	1	0.8824	28.0000	14	1
15	2	0.9932	7.5000	14	1
17	1	0.9367	17.0000	14	1
20	2	0.9698	10.0000	5	1
27	1	1.0057	27.0000	15	1
24	1	0.8680	24.0000	12	1
28	1	1.0620	28.0000	9	1
24	1	0.9021	24.0000	10	1
20	1	0.7774	20.0000	14	1
20	1	0.9807	20.0000	14	1
28	1	0.8147	28.0000	15	1
24	1	1.0135	24.0000	5	1
20	1	1.0505	20.0000	6	1
25	1	1.0394	25.0000	15	1
24	1	0.9926	24.0000	16	1
18	1	0.7918	18.0000	4	1
26	1	1.1168	26.0000	14	1
27	1	1.0039	27.0000	8	1
20	1	0.9539	20.0000	15	1
26	1	0.8671	26.0000	7	1
27	1	0.9505	27.0000	14	1
28	1	1.1155	28.0000	3	1
17	1	1.0777	17.0000	4	1
21	1	1.0368	21.0000	14	1
27	1	0.9084	27.0000	4	1
20	1	1.0442	20.0000	4	1
28	1	0.9648	28.0000	14	1
23	1	0.8980	23.0000	5	1
33	1	1.1170	33.0000	14	1
30	1	0.9606	30.0000	13	1
29	1	0.9789	29.0000	15	1
25	1	1.0776	25.0000	4	1
26	1	1.2798	26.0000	14	1
33	1	1.0908	33.0000	14	1
26	1	0.9912	26.0000	5	1
28	1	0.9846	28.0000	3	1
31	1	0.9014	31.0000	14	1
20	1	0.9976	20.0000	14	1
30	1	1.1201	30.0000	13	1
19	1	1.0959	19.0000	14	1
24	1	0.8099	24.0000	14	1
29	1	0.9152	29.0000	16	1
31	1	0.9910	31.0000	14	1
15	1	0.9396	15.0000	9	1
24	1	1.1972	24.0000	3	1
25	1	0.9521	25.0000	14	1
16	1	0.9371	16.0000	14	1
28	1	1.0082	28.0000	14	1
27	1	1.0387	27.0000	14	1
27	1	0.9057	27.0000	4	1
21	1	0.9323	21.0000	13	1
27	1	0.9406	27.0000	14	1
22	1	0.9748	22.0000	4	1
17	1	0.9475	17.0000	11	1
30	1	0.9773	30.0000	14	1
20	1	0.8856	20.0000	16	1
29	1	0.9863	29.0000	5	1
23	1	1.1374	23.0000	6	1
18	1	0.8509	18.0000	14	1
31	1	1.0345	31.0000	4	1
20	1	0.8573	20.0000	14	1
29	1	1.4018	29.0000	4	1
26	1	0.6087	26.0000	14	1
23	1	1.1249	23.0000	14	1
13	1	0.9422	13.0000	7	1
24	1	0.9618	24.0000	4	1
25	1	1.1158	25.0000	4	1
21	1	1.0618	21.0000	4	1
35	1	1.0238	35.0000	16	1
26	1	0.8502	26.0000	4	1
20	1	0.9592	20.0000	14	1
23	1	0.9219	23.0000	14	1
23	1	0.8559	23.0000	4	1
17	1	1.1283	17.0000	7	1
31	1	0.7518	31.0000	6	1
23	1	0.9322	23.0000	5	1
22	1	0.9468	22.0000	14	1
37	1	1.2179	37.0000	5	1
18	1	1.0189	18.0000	5	1
18	1	1.1687	18.0000	4	1
26	1	1.0954	26.0000	5	1
25	1	0.9200	25.0000	16	1
27	1	1.0492	27.0000	5	1
34	1	0.9874	34.0000	5	1
15	1	1.0991	15.0000	4	1
29	1	0.8956	29.0000	4	1
18	1	0.9470	18.0000	6	1
21	1	1.1709	21.0000	5	1
19	1	1.0810	19.0000	3	1
21	1	1.0521	21.0000	14	1
25	1	1.1451	25.0000	4	1
21	1	0.9703	21.0000	14	1
14	1	1.0247	14.0000	4	1
19	1	0.9406	19.0000	15	1
23	1	1.0458	23.0000	14	1
16	1	1.0678	16.0000	14	1
26	1	0.8426	26.0000	15	1
19	1	0.9809	19.0000	5	1
15	1	1.0758	15.0000	5	1
33	1	0.9722	33.0000	16	1
32	1	1.3009	32.0000	4	1
24	1	1.1218	24.0000	14	1
24	1	0.8426	24.0000	14	1
20	1	0.9053	20.0000	5	1
21	1	1.1257	21.0000	4	1
23	1	1.0310	23.0000	14	1
21	1	1.0261	21.0000	5	1
19	1	0.9157	19.0000	14	1
23	1	1.1035	23.0000	15	1
21	1	1.2071	21.0000	5	1
19	1	0.8950	19.0000	14	1
21	1	0.9590	21.0000	4	1
18	1	1.0838	18.0000	15	1
18	1	1.0608	18.0000	6	1
26	1	0.8915	26.0000	6	1
33	1	0.9522	33.0000	14	1
24	1	0.9925	24.0000	4	1
31	2	0.9738	15.5000	6	1
21	1	1.0652	21.0000	8	1
32	1	0.9099	32.0000	10	1
15	1	1.5823	15.0000	14	1
23	1	1.1119	23.0000	5	1
25	1	0.9045	25.0000	8	1
29	1	0.9616	29.0000	13	1
20	1	1.1226	20.0000	4	1
26	1	0.9060	26.0000	14	1
21	1	1.1663	21.0000	11	1
34	1	1.1652	34.0000	14	1
20	1	1.1093	20.0000	14	1
22	1	1.1718	22.0000	6	1
21	1	0.9103	21.0000	5	1
30	1	0.9216	30.0000	14	1
28	1	1.0775	28.0000	8	1
22	1	1.0422	22.0000	14	1
30	1	1.1163	30.0000	9	1
33	7	1.2860	4.7143	5	1
33	1	1.0784	33.0000	6	1
19	1	0.8735	19.0000	5	1
18	1	0.8973	18.0000	15	1
29	2	0.8281	14.5000	15	1
44	1	0.9871	44.0000	12	1
23	1	1.0044	23.0000	4	1
25	1	1.0059	25.0000	12	1
21	1	0.9375	21.0000	8	1
18	1	1.0750	18.0000	5	1
33	1	0.7734	33.0000	4	1
28	1	0.7439	28.0000	5	1
25	1	0.9334	25.0000	14	1
26	2	1.2233	13.0000	14	1
24	1	1.1527	24.0000	15	1
20	1	1.0740	20.0000	5	1
27	1	0.9613	27.0000	5	1
25	1	0.7531	25.0000	4	1
26	1	1.3129	26.0000	14	1
30	1	0.8514	30.0000	14	1
15	1	0.8403	15.0000	4	1
19	1	1.0687	19.0000	3	1
